origin,destination,weight
gci32_Aciip,gci33_Mrisk,0.8653235912431615
gci32_Aciip,gci33_Mmaturity,0.8653235912431616
gci32_Aciip,gci34_Copstrategy,0.5660587600218325
gci32_Aciip,gci34_Copreporting,0.5660587600243226
gci32_Aciip,gci41_AWmsme,0.5593583576912512
gci32_Aciip,gci41_AWcop,0.5593583576912512
gci32_Aciip,gci41_AWchildren,0.5593583576912512
gci32_Aciip,gci43_Cprimary,0.5660087492847347
gci32_Aciip,gci43_Csecondary,0.5660098698659655
gci32_Aciip,gci43_Chigher,0.8653235912431616
gci32_Aciip,gci44_Evalscheme,0.8293625488983225
gci32_Aciip,gci45_Dindustry,0.5932621144346103
gci32_Aciip,gci45_Dassociation,0.5932621144242829
gci32_Aciip,gci51_Bregintl,0.7657696538720473
gci32_Aciip,gci53_Mlat,0.5660587600217916
gci32_Aciip,gci54_PPPdomestic,0.566058760027684
gci32_Aciip,gci54_PPPforeign,0.5660587600250693
gci32_Aciip,gci55_Coordination,0.6236785604565928
gci32_Acapacity,gci11_Lonline,0.6015565533776996
gci32_Acapacity,gci11_Lforgery,0.6015565533618238
gci32_Acapacity,gci12_Rspam,0.797249712117528
gci32_Acapacity,gci12_Rcop,0.5622157815861909
gci32_Acapacity,gci23_FStandard,0.8653235911849255
gci32_Acapacity,gci23_Fciip,0.8653235911849252
gci32_Acapacity,gci31_Nstrategy,0.8248333730090585
gci32_Acapacity,gci31_Npriority,0.5855243790762605
gci32_Acapacity,gci32_Acyber,0.5992462653120063
gci32_Acapacity,gci32_Aciip,0.5992462653183969
gci32_Acapacity,gci32_Acop,0.5992462653126762
gci32_Acapacity,gci33_Maudit,0.8653235911849245
gci32_Acapacity,gci33_Mrisk,0.8653235911849253
gci32_Acapacity,gci33_Mmaturity,0.8653235911849249
gci32_Acapacity,gci34_Copstrategy,0.5660587600390897
gci32_Acapacity,gci34_Copreporting,0.5660587600415806
gci32_Acapacity,gci41_AWmsme,0.5593583577059277
gci32_Acapacity,gci41_AWcop,0.5593583577059277
gci32_Acapacity,gci41_AWchildren,0.5593583577059277
gci32_Acapacity,gci43_Cprimary,0.5660087493019729
gci32_Acapacity,gci43_Csecondary,0.5660098698832038
gci32_Acapacity,gci43_Chigher,0.8653235911849251
gci32_Acapacity,gci44_Evalscheme,0.8293625488495097
gci32_Acapacity,gci45_Dindustry,0.5932621144408896
gci32_Acapacity,gci45_Dassociation,0.5932621144305625
gci32_Acapacity,gci51_Bregintl,0.7657696538384295
gci32_Acapacity,gci53_Mlat,0.5660587600390494
gci32_Acapacity,gci54_PPPdomestic,0.5660587600449415
gci32_Acapacity,gci54_PPPforeign,0.5660587600423275
gci32_Acapacity,gci55_Coordination,0.6236785604556006
gci32_Acop,gci11_Lonline,0.6015565533777871
gci32_Acop,gci11_Lforgery,0.601556553361911
gci32_Acop,gci12_Rspam,0.7972497121166886
gci32_Acop,gci12_Rcop,0.5622157815865142
gci32_Acop,gci23_FStandard,0.8653235911837325
gci32_Acop,gci23_Fciip,0.8653235911837324
gci32_Acop,gci31_Nstrategy,0.8248333730080821
gci32_Acop,gci31_Npriority,0.5855243790764281
gci32_Acop,gci32_Acyber,0.5992462653126175
gci32_Acop,gci32_Aciip,0.5992462653190085
gci32_Acop,gci32_Acapacity,0.5992462653029217
gci32_Acop,gci33_Maudit,0.8653235911837323
gci32_Acop,gci33_Mrisk,0.8653235911837319
gci32_Acop,gci33_Mmaturity,0.8653235911837325
gci32_Acop,gci34_Copstrategy,0.5660587600394433
gci32_Acop,gci34_Copreporting,0.566058760041934
gci32_Acop,gci41_AWmsme,0.5593583577062283
gci32_Acop,gci41_AWcop,0.5593583577062283
gci32_Acop,gci41_AWchildren,0.5593583577062283
gci32_Acop,gci43_Cprimary,0.5660087493023264
gci32_Acop,gci43_Csecondary,0.5660098698835574
gci32_Acop,gci43_Chigher,0.8653235911837321
gci32_Acop,gci44_Evalscheme,0.8293625488485098
gci32_Acop,gci45_Dindustry,0.5932621144410185
gci32_Acop,gci45_Dassociation,0.5932621144306909
gci32_Acop,gci51_Bregintl,0.7657696538377414
gci32_Acop,gci53_Mlat,0.5660587600394024
gci32_Acop,gci54_PPPdomestic,0.5660587600452949
gci32_Acop,gci54_PPPforeign,0.5660587600426804
gci32_Acop,gci55_Coordination,0.6236785604555801
gci33_Maudit,gci11_Lonline,0.9990828323470143
gci33_Maudit,gci11_Lforgery,0.999082832347739
gci33_Maudit,gci12_Rspam,0.9497863283540963
gci33_Maudit,gci12_Rcop,0.999993622395115
gci33_Maudit,gci23_FStandard,0.8891397050194615
gci33_Maudit,gci23_Fciip,0.8891397050194618
gci33_Maudit,gci31_Nstrategy,0.9306191867402092
gci33_Maudit,gci31_Npriority,0.9996604474999828
gci33_Maudit,gci32_Acyber,0.998624587480668
gci33_Maudit,gci32_Aciip,0.9986245874802026
gci33_Maudit,gci32_Acapacity,0.9986245874813746
gci33_Maudit,gci32_Acop,0.9986245874806196
gci33_Maudit,gci33_Mrisk,0.8891397050194614
gci33_Maudit,gci33_Mmaturity,0.8891397050194616
gci33_Maudit,gci34_Copstrategy,0.9999645701735989
gci33_Maudit,gci34_Copreporting,0.9999645701735721
gci33_Maudit,gci41_AWmsme,0.9999999999999998
gci33_Maudit,gci41_AWcop,0.9999999999999998
gci33_Maudit,gci41_AWchildren,0.9999999999999998
gci33_Maudit,gci43_Cprimary,0.9999651017600869
gci33_Maudit,gci43_Csecondary,0.9999650898937134
gci33_Maudit,gci43_Chigher,0.8891397050194616
gci33_Maudit,gci44_Evalscheme,0.9268963314234593
gci33_Maudit,gci45_Dindustry,0.9994194603498097
gci33_Maudit,gci45_Dassociation,0.9994194603501773
gci33_Maudit,gci51_Bregintl,0.9659746528378217
gci33_Maudit,gci53_Mlat,0.9999645701735993
gci33_Maudit,gci54_PPPdomestic,0.9999645701735363
gci33_Maudit,gci54_PPPforeign,0.9999645701735642
gci33_Maudit,gci55_Coordination,0.997753060175685
gci33_Mrisk,gci11_Lonline,0.9990828323470144
gci33_Mrisk,gci11_Lforgery,0.999082832347739
gci33_Mrisk,gci12_Rspam,0.9497863283540957
gci33_Mrisk,gci12_Rcop,0.9999936223951155
gci33_Mrisk,gci23_FStandard,0.8891397050194616
gci33_Mrisk,gci23_Fciip,0.8891397050194617
gci33_Mrisk,gci31_Nstrategy,0.9306191867402093
gci33_Mrisk,gci31_Npriority,0.9996604474999831
gci33_Mrisk,gci32_Acyber,0.998624587480668
gci33_Mrisk,gci32_Aciip,0.9986245874802026
gci33_Mrisk,gci32_Acapacity,0.9986245874813746
gci33_Mrisk,gci32_Acop,0.9986245874806196
gci33_Mrisk,gci33_Maudit,0.8891397050194613
gci33_Mrisk,gci33_Mmaturity,0.8891397050194615
gci33_Mrisk,gci34_Copstrategy,0.9999645701735989
gci33_Mrisk,gci34_Copreporting,0.9999645701735722
gci33_Mrisk,gci41_AWmsme,1.0
gci33_Mrisk,gci41_AWcop,1.0
gci33_Mrisk,gci41_AWchildren,1.0
gci33_Mrisk,gci43_Cprimary,0.9999651017600873
gci33_Mrisk,gci43_Csecondary,0.9999650898937134
gci33_Mrisk,gci43_Chigher,0.8891397050194615
gci33_Mrisk,gci44_Evalscheme,0.9268963314234595
gci33_Mrisk,gci45_Dindustry,0.9994194603498099
gci33_Mrisk,gci45_Dassociation,0.9994194603501775
gci33_Mrisk,gci51_Bregintl,0.9659746528378218
gci33_Mrisk,gci53_Mlat,0.9999645701735994
gci33_Mrisk,gci54_PPPdomestic,0.9999645701735363
gci33_Mrisk,gci54_PPPforeign,0.9999645701735643
gci33_Mrisk,gci55_Coordination,0.9977530601756854
gci33_Mmaturity,gci11_Lonline,0.9990828323470142
gci33_Mmaturity,gci11_Lforgery,0.999082832347739
gci33_Mmaturity,gci12_Rspam,0.949786328354096
gci33_Mmaturity,gci12_Rcop,0.9999936223951156
gci33_Mmaturity,gci23_FStandard,0.8891397050194616
gci33_Mmaturity,gci23_Fciip,0.8891397050194617
gci33_Mmaturity,gci31_Nstrategy,0.9306191867402093
gci33_Mmaturity,gci31_Npriority,0.9996604474999832
gci33_Mmaturity,gci32_Acyber,0.9986245874806683
gci33_Mmaturity,gci32_Aciip,0.9986245874802027
gci33_Mmaturity,gci32_Acapacity,0.998624587481375
gci33_Mmaturity,gci32_Acop,0.9986245874806198
gci33_Mmaturity,gci33_Maudit,0.8891397050194614
gci33_Mmaturity,gci33_Mrisk,0.8891397050194614
gci33_Mmaturity,gci34_Copstrategy,0.9999645701735989
gci33_Mmaturity,gci34_Copreporting,0.9999645701735725
gci33_Mmaturity,gci41_AWmsme,1.0
gci33_Mmaturity,gci41_AWcop,1.0
gci33_Mmaturity,gci41_AWchildren,1.0
gci33_Mmaturity,gci43_Cprimary,0.9999651017600871
gci33_Mmaturity,gci43_Csecondary,0.9999650898937134
gci33_Mmaturity,gci43_Chigher,0.8891397050194613
gci33_Mmaturity,gci44_Evalscheme,0.9268963314234594
gci33_Mmaturity,gci45_Dindustry,0.9994194603498097
gci33_Mmaturity,gci45_Dassociation,0.9994194603501773
gci33_Mmaturity,gci51_Bregintl,0.9659746528378218
gci33_Mmaturity,gci53_Mlat,0.9999645701735993
gci33_Mmaturity,gci54_PPPdomestic,0.9999645701735365
gci33_Mmaturity,gci54_PPPforeign,0.9999645701735643
gci33_Mmaturity,gci55_Coordination,0.9977530601756852
gci34_Copstrategy,gci11_Lonline,0.5254322390229553
gci34_Copstrategy,gci11_Lforgery,0.5254322390176056
gci34_Copstrategy,gci12_Rspam,0.5866763663246469
gci34_Copstrategy,gci12_Rcop,0.5159581171521547
gci34_Copstrategy,gci23_FStandard,0.6003977342607372
gci34_Copstrategy,gci23_Fciip,0.6003977342607371
gci34_Copstrategy,gci31_Nstrategy,0.5932613729164032
gci34_Copstrategy,gci31_Npriority,0.5200290267177349
gci34_Copstrategy,gci32_Acyber,0.57620814586702
gci34_Copstrategy,gci32_Aciip,0.5762081458772704
gci34_Copstrategy,gci32_Acapacity,0.5762081458514678
gci34_Copstrategy,gci32_Acop,0.576208145868095
gci34_Copstrategy,gci33_Maudit,0.600397734260737
gci34_Copstrategy,gci33_Mrisk,0.600397734260737
gci34_Copstrategy,gci33_Mmaturity,0.6003977342607375
gci34_Copstrategy,gci34_Copreporting,0.5223027924355707
gci34_Copstrategy,gci41_AWmsme,0.5112242724785793
gci34_Copstrategy,gci41_AWcop,0.5112242724785793
gci34_Copstrategy,gci41_AWchildren,0.5112242724785793
gci34_Copstrategy,gci43_Cprimary,0.5222203827668007
gci34_Copstrategy,gci43_Csecondary,0.5222222293493569
gci34_Copstrategy,gci43_Chigher,0.600397734260737
gci34_Copstrategy,gci44_Evalscheme,0.594234463377995
gci34_Copstrategy,gci45_Dindustry,0.5226368912141766
gci34_Copstrategy,gci45_Dassociation,0.5226368912106967
gci34_Copstrategy,gci51_Bregintl,0.578116697199652
gci34_Copstrategy,gci53_Mlat,0.5223027924314007
gci34_Copstrategy,gci54_PPPdomestic,0.5223027924411093
gci34_Copstrategy,gci54_PPPforeign,0.5223027924368017
gci34_Copstrategy,gci55_Coordination,0.5328761164633663
gci34_Copreporting,gci11_Lonline,0.5254322390278919
gci34_Copreporting,gci11_Lforgery,0.5254322390225425
gci34_Copreporting,gci12_Rspam,0.5866763663352993
gci34_Copreporting,gci12_Rcop,0.5159581171559612
gci34_Copreporting,gci23_FStandard,0.6003977342739016
gci34_Copreporting,gci23_Fciip,0.6003977342739018
gci34_Copreporting,gci31_Nstrategy,0.5932613729280127
gci34_Copreporting,gci31_Npriority,0.5200290267222553
gci34_Copreporting,gci32_Acyber,0.5762081458702751
gci34_Copreporting,gci32_Aciip,0.5762081458805257
gci34_Copreporting,gci32_Acapacity,0.5762081458547229
gci34_Copreporting,gci32_Acop,0.5762081458713502
gci34_Copreporting,gci33_Maudit,0.6003977342739019
gci34_Copreporting,gci33_Mrisk,0.6003977342739018
gci34_Copreporting,gci33_Mmaturity,0.6003977342739014
gci34_Copreporting,gci34_Copstrategy,0.5223027924352114
gci34_Copreporting,gci41_AWmsme,0.5112242724824334
gci34_Copreporting,gci41_AWcop,0.5112242724824334
