origin,destination,weight
gci21_NregCisrt,gci22_Scsirt,-0.9964080155872392
gci21_NregCisrt,gci23_FStandard,-0.9814291139073397
gci21_NregCisrt,gci23_Fciip,-0.9673549785468047
gci21_NregCisrt,gci31_Nstrategy,0.9982691765063915
gci21_NregCisrt,gci31_Npriority,-0.9955428111079008
gci21_NregCisrt,gci32_Acyber,-0.9912029365488746
gci21_NregCisrt,gci32_Aciip,-0.9639681087044952
gci21_NregCisrt,gci41_AWmsme,0.9851975395757556
gci21_NregCisrt,gci41_AWprivate,0.9727046295239085
gci21_NregCisrt,gci41_AWpublic,0.9928206671732732
gci21_NregCisrt,gci41_AWgeneral,-0.998338619474871
gci21_NregCisrt,gci41_AWcop,0.9680943943391718
gci21_NregCisrt,gci41_AWchildren,0.9931049118095989
gci21_NregCisrt,gci42_Tprofessional,0.9601558319558952
gci21_NregCisrt,gci42_Tacreditation,0.9601558319558956
gci21_NregCisrt,gci42_Tsector,0.9601558271076106
gci21_NregCisrt,gci43_Cprimary,0.9601558331822646
gci21_NregCisrt,gci43_Csecondary,0.960155833239929
gci21_NregCisrt,gci43_Chigher,0.9970623162216163
gci21_NregCisrt,gci44_Evalscheme,0.9998389614353383
gci21_NregCisrt,gci52_Mcapacitydev,-0.9899470487396759
gci21_NregCisrt,gci53_Mlat,-0.986197382442737
gci21_NregCisrt,gci54_PPPdomestic,-0.9744701849011052
gci21_NregCisrt,gci54_PPPforeign,-0.9914497927359676
gci22_Scsirt,gci11_Lonline,0.9910604574939111
gci22_Scsirt,gci11_Lforgery,-0.9907037080221708
gci22_Scsirt,gci11_Lolsafety,-0.9977140456777728
gci22_Scsirt,gci12_Rpdp,0.9988029803760864
gci22_Scsirt,gci12_Rstandard,-0.9803238640961436
gci22_Scsirt,gci12_Rsign,-0.9949121062438705
gci22_Scsirt,gci12_Rspam,-0.9803238771914453
gci22_Scsirt,gci12_Rcop,-0.9857790428714307
gci22_Scsirt,gci21_NatCsirt,-0.9999964614043353
gci22_Scsirt,gci21_Nactivity,-0.9999999847569941
gci22_Scsirt,gci21_Nfirst,-0.9997616225843264
gci22_Scsirt,gci21_NregCisrt,-0.9980869398502871
gci22_Scsirt,gci23_FStandard,0.9941212502741618
gci22_Scsirt,gci23_Fciip,0.9852986166850591
gci22_Scsirt,gci31_Nstrategy,-0.9996699770441021
gci22_Scsirt,gci31_Npriority,0.9999508490764366
gci22_Scsirt,gci32_Acyber,0.998838413636433
gci22_Scsirt,gci32_Aciip,0.982987106352623
gci22_Scsirt,gci41_AWmsme,-0.9961535390750119
gci22_Scsirt,gci41_AWprivate,-0.9888240595343463
gci22_Scsirt,gci41_AWpublic,-0.9993747893795755
gci22_Scsirt,gci41_AWgeneral,0.9996386218095014
gci22_Scsirt,gci41_AWcop,-0.9857956431813438
gci22_Scsirt,gci41_AWchildren,-0.9994567746454386
gci22_Scsirt,gci42_Tprofessional,-0.9803238782406949
gci22_Scsirt,gci42_Tacreditation,-0.9803238782406951
gci22_Scsirt,gci42_Tsector,-0.9803238748161861
gci22_Scsirt,gci43_Cprimary,-0.9803238791069214
gci22_Scsirt,gci43_Csecondary,-0.9803238791476518
gci22_Scsirt,gci43_Chigher,-0.9999690585065056
gci22_Scsirt,gci44_Evalscheme,-0.9977837337505092
gci22_Scsirt,gci52_Mcapacitydev,0.9983543327420095
gci22_Scsirt,gci53_Mlat,0.996655949534983
gci22_Scsirt,gci54_PPPdomestic,0.989947524195641
gci22_Scsirt,gci54_PPPforeign,0.9989271617312515
gci23_FStandard,gci11_Lonline,0.9987013999969077
gci23_FStandard,gci11_Lforgery,-0.9985629947389304
gci23_FStandard,gci11_Lolsafety,-0.9998842467917147
gci23_FStandard,gci12_Rpdp,0.9994250955492816
gci23_FStandard,gci12_Rstandard,-0.99329613604577
gci23_FStandard,gci12_Rsign,-0.9998366757027846
gci23_FStandard,gci12_Rspam,-0.9932961437145441
gci23_FStandard,gci12_Rcop,-0.9963039736520277
gci23_FStandard,gci21_NatCsirt,-0.9967869883715419
gci23_FStandard,gci21_Nactivity,-0.9965559130662625
gci23_FStandard,gci21_Nfirst,-0.9945261118432294
gci23_FStandard,gci21_NregCisrt,-0.9895478008778095
gci23_FStandard,gci22_Scsirt,0.9965908158081194
gci23_FStandard,gci23_Fciip,0.9960564230451654
gci23_FStandard,gci31_Nstrategy,-0.9941157129912837
gci23_FStandard,gci31_Npriority,0.9973418232337936
gci23_FStandard,gci32_Acyber,0.9994000851345144
gci23_FStandard,gci32_Aciip,0.9948148151872535
gci23_FStandard,gci41_AWmsme,-0.9999880284073824
gci23_FStandard,gci41_AWprivate,-0.9977696571180856
gci23_FStandard,gci41_AWpublic,-0.998872983335081
