alpha,alpha_prime,beta,T,error_alpha,error_beta,GoF_alpha,GoF_beta
0.0022579178302361753,8.906399258479409e-07,7.030946700450385e-10,nan,0.0013493306909311276,0.008971316769185389,0.9841620561635929,0.9905565086640153
7.305319002636568e-05,0.0030815317288898462,1.143656802735896e-10,nan,0.0007595663938642083,6.566245824364547e-05,0.9956230294639061,0.9986867508351271
0.007510726228987064,3.547996046577884e-06,4.910707401792892e-09,nan,0.0007353372397657099,-0.008174208527113258,0.9974298741379454,0.9913955699714597
0.005028366278479978,7.506471108567089e-06,3.133722893979197e-09,nan,-4.719905106287392e-05,-1.4742529811151428e-05,0.999758934819168,0.9999844815475672
0.01365701255279821,0.0009323873070484935,1.0610537679517216e-08,nan,-0.0005616416578398953,0.008731016154729154,0.9984997963009343,0.9908094566792325
0.002123559732759667,9.321053878851829e-05,2.3811259061348248e-08,nan,0.0002915885706887833,-0.0017749144129344252,0.9925078846485585,0.9981316690390164
0.007295936654404097,1.9963647107787645e-08,1.1571587825197542e-10,nan,-0.002411062922548446,0.039521248577706114,0.9846457025811776,0.9583986857076777
0.008317764503659826,5.420530644481537e-07,1.0332649449036413e-10,nan,-0.006450062766704789,-0.0005170839588760634,0.970515300869455,0.99945570109592
3.354110336741065e-07,0.005165271435822872,4.6507248523859295e-12,nan,-0.0007483577799247687,-6.202881959643108e-05,0.9974013441077958,0.9987594236080714
0.005114656081624259,0.0022749088034483165,0.2530401991885582,nan,0.000890556044898072,0.000334550434083182,0.9921226791459059,0.9933089913183364
3.2326661920026694e-07,0.001721823296292849,5.7326358725216884e-11,nan,-7.691643922558278e-05,0.0007357387054978126,0.9991965376870631,0.9852852258900437
0.0009672231982406145,0.0035017273397268864,2.605138807663912e-10,nan,-0.0010497179915428534,-0.0009527902866699536,0.9945417918332377,0.980944194266601
0.002428765472637426,0.005318829867811549,1.9981835418994293e-10,nan,0.0003048359318251759,-0.00018751267756922374,0.9989630691071851,0.9962497464486155
0.008181077548645534,0.004609278539874281,0.1332487611216238,nan,-0.0023282295723650037,-0.000445869322397735,0.9900081984335474,0.9910826135520453
0.02345757093558061,0.011662215382656235,0.1939642170173794,nan,-0.0008267156278410903,0.0006485530095355074,0.9985777791313264,0.9870289398092899
0.01706786374368888,2.151568074185135e-06,1.6732138517527917e-08,nan,-0.004630396527096625,-0.008736936736893575,0.9864169649790342,0.9908032244874805
0.0073596760234004984,1.3060217457809998e-06,6.2603442406364925e-09,nan,0.0013977817998842568,-0.0027263849495766657,0.9946539268868467,0.9971301211057088
0.013307848017244047,2.4535090911850026e-08,7.108178717794874e-09,nan,0.006389147080619995,0.015043960468426154,0.985706456179739,0.9841642521384988
0.0005288310366566824,0.0054109701281227565,4.0125748506485136e-10,nan,-0.0009796922528535479,-0.0009856658280544342,0.996725585358894,0.9802866834389113
0.0005362064665813238,7.109592030778168e-08,3.704701235972407e-09,nan,0.00038091333561629526,0.012399934418625858,0.9812417143671016,0.9869474374540781
0.0008016093241069692,0.004412254451932059,8.78840701846917e-10,nan,-0.0006419931056383943,-0.0006156601580609641,0.9973558994698517,0.9876867968387807
1.5292209712086285e-06,0.007908550192433745,3.534830221228657e-10,nan,0.0028009091027422217,0.0002923058308458154,0.9937071500919861,0.9941538833830836
0.0028047668640499034,9.922985986445497e-08,4.678893203943838e-09,nan,0.0009160989082895865,-0.0037090065593347044,0.9914716189579303,0.9960957825691213
0.012726297364378048,1.6588573563115078e-06,1.8172108575504086e-08,nan,-0.004799924066623218,-0.01258545746878259,0.979760263150141,0.9867521500328604
0.01195311091058499,1.6783679507456023e-06,2.268485026100084e-09,nan,-0.004212681431545184,-0.027180925501482767,0.9807973209232078,0.9713884994721234
0.002324173119197562,2.1234071360202445e-08,9.700092925540802e-10,nan,-0.000707889615617463,0.003911500447891236,0.9910456027957295,0.9958826311074829
0.0038137424026563247,2.351532794176878e-06,6.890009265043918e-10,nan,0.0031939731390310255,0.01851728251760032,0.9776014852918654,0.9805081236656839
0.022271720716636946,0.0005040721988326329,1.8388034515319238e-09,nan,0.006316238940378249,0.0037923263326777867,0.9887981573056626,0.9960080775445497
0.04399412771427694,0.000356264060866477,3.815207685725731e-09,nan,-0.00683783758841372,-0.004246890715814522,0.9899054033985222,0.9955295887201953
0.01166286011614276,0.0003287886211706931,9.630385922473769e-10,nan,-0.005912987309440565,-0.014088591999247169,0.9835291300110524,0.9851699031586872
9.082004057959621e-07,0.004483733164658955,2.2275974372078068e-11,nan,-0.002217113053100017,7.812890816073087e-05,0.9911587621370653,0.9984374218367854
1.4375130140871247e-06,0.003307668200693544,2.2172320951189482e-11,nan,0.0019321645002223775,-0.0001377678903227153,0.9895722283167779,0.9972446421935457
0.0037641667240367375,0.006403844241666739,1.3596651332487978e-10,nan,0.0011804554703443992,-0.00039741485797974846,0.9966418422137725,0.992051702840405
0.042077496957693264,3.0550571925541704e-06,1.190116350070013e-09,nan,0.02036278772748179,0.024618746768434674,0.9796372122725182,0.9740855297174372
2.267670707439923e-05,0.003113592601065189,9.679632394834222e-10,nan,0.0014273525321110148,-0.0008018735950849828,0.9918302152662349,0.9839625280983003
2.4789114358426692e-06,0.0036556451425283918,1.0658642004559465e-09,nan,-0.0010092746623752147,-0.00022522614257507179,0.9950525502778218,0.9954954771484985
0.0012626078274954656,0.008562515012190266,3.43510667421478e-10,nan,-0.004055211918075341,-0.0010247360249142565,0.9914983205450286,0.9795052795017148
1.910566536453953e-05,8.344273280488077e-05,9.904758632254968e-11,nan,-2.6222066977776848e-05,0.0010049617715644776,0.9943019199055881,0.9799007645687104
8.668224198127613e-06,0.001517425203259142,1.0922211769595147e-10,nan,-0.0004640111301394967,-0.00031942338332003467,0.9945139804820077,0.9936115323335993
1.5879565994731633e-06,0.0031517048111549925,5.449529754717449e-10,nan,-0.00017934018820986442,-0.00022951971055270443,0.9989757119988464,0.9954096057889459
3.1624744628770045e-06,0.010049093355333678,4.908863802629736e-10,nan,0.001378794700886532,-0.00036349888345498654,0.9975684492126317,0.9927300223309002
0.002202230227314176,0.002800789746309089,1.4385448485975353e-09,nan,-0.00010160703943629112,-0.0004042997579326857,0.9993169431254315,0.9919140048413463
0.0012030324828450024,4.0361774820261685e-08,9.710835725068536e-09,nan,-9.561586496897867e-05,-0.0037352849753199413,0.9973077797301405,0.9960681210786105
0.012614523450233011,0.0015033483154387845,3.565649219986557,nan,0.002577196010118299,0.0073743073336211,0.9952488289115996,0.9922375712277672
0.010212999801629584,1.1942952178728449e-06,7.765220810509205e-09,nan,0.0017116426855541267,-0.003556749661242642,0.9956650348953838,0.9962560529881657
0.006635175468262367,3.77257614429579e-07,7.803372341060447e-09,nan,-0.0002014042866755883,0.0007610875702028785,0.9992187904150489,0.9991988551892601
1.7436880553280873e-06,0.002963482060724742,1.9454049520964695e-10,nan,-0.0006737962077992821,-0.00010826198650312757,0.995915378897262,0.9978347602699374
